Word based distribution,Body tags in source,File Extention,Frame tag present,Exec() Function,Is www present,Dots,Is Pronounceable,Levenshtein Distance,Entropy,Tilde,Domain to URL Ratio,At Character,mailto: present,Uppercase to LowercaseRatio,Total links,Is domain suspicious,Numeric Character,Google Search Feature,ASN updation date,Ampersand,Question Mark,Percentage Character,Label
1,1,0,1,0,1,3,0,0,3.95729402902733,0,0.424242424242424,0,0,0.0,73,35,0,0,0,0,0,0,0
1,1,0,1,0,1,2,0,0,3.78436848759686,0,0.741935483870968,0,1,0.0,0,6,0,0,1,0,0,0,0
0,0,0,0,0,0,4,0,0,3.71973943377047,0,0.486486486486487,0,0,0.0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,2,0,0,3.45498685577267,0,0.708333333333333,0,0,0.0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,2,0,0,3.93957226198672,0,0.733333333333333,0,0,0.0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,3,0,0,4.2436281039112,0,0.333333333333333,0,0,0.0,19,8,6,0,1,0,1,0,0
1,0,0,0,0,1,3,0,0,3.75416342776888,0,0.703703703703704,0,0,0.0,0,0,0,0,0,0,0,0,0
1,1,0,1,2,1,3,0,0,4.07510129338113,0,0.369565217391304,0,0,0.0,510,77,0,0,1,0,0,0,0
1,0,0,0,0,1,2,0,0,3.75343438618879,0,0.75,0,0,0.0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,0,3.9900172174899,0,0.771428571428572,0,0,0.0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,3,0,0,3.90024177061663,0,0.724137931034483,0,1,0.0,48,18,0,0,1,0,0,0,0
1,1,0,0,0,1,2,0,0,3.94346518960165,0,0.68,0,0,0.0,0,0,0,0,1,0,0,0,0
1,1,0,1,0,1,2,0,0,3.74060156295072,0,0.666666666666667,0,0,0.0,10,1,0,0,1,0,0,0,0
1,1,0,0,0,1,2,0,0,3.79508858639773,0,0.695652173913044,0,0,0.0,0,98,0,0,1,0,0,0,0
1,1,0,1,0,1,2,0,0,3.82823750184296,0,0.703703703703704,0,0,0.0,26,48,0,0,1,0,0,0,0
1,0,0,0,0,0,3,1,0,4.09106281989284,0,0.444444444444444,0,0,0.0,0,0,0,0,1,0,0,0,0
1,1,0,0,0,1,4,0,0,3.97791687469364,0,0.741935483870968,0,1,0.0,125,37,0,0,0,0,0,0,0
1,1,0,1,0,1,2,0,0,4.08361697539723,0,0.714285714285714,0,0,0.0,0,1,0,0,1,0,0,0,0
1,1,0,0,0,1,2,0,0,3.78890976555739,0,0.75,0,1,0.0,124,43,0,0,1,0,0,0,0
1,1,0,0,0,1,2,0,0,3.75416342776888,0,0.703703703703704,0,0,0.0,58,96,0,0,1,0,0,0,0
1,1,0,1,8,1,2,0,0,3.88100548805464,0,0.794117647058824,0,1,0.0,31,31,0,0,1,0,0,0,0
1,0,0,0,0,1,2,0,0,3.94765720411742,0,0.425531914893617,0,0,0.0,0,0,0,0,1,0,0,0,0
1,1,0,0,0,1,2,0,0,3.71929452566698,0,0.461538461538462,0,1,0.0,49,48,0,0,1,0,0,0,0
1,0,0,0,0,1,2,0,0,3.78989809546429,0,0.5,0,0,0.0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,2,0,0,3.98522813603425,0,0.714285714285714,0,0,0.0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,2,0,0,4.00704882778696,0,0.75,0,0,0.0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,3,0,0,4.03280638688745,0,0.5625,0,0,0.0,40,24,1,0,1,0,0,0,0
1,0,0,1,0,1,3,0,0,4.08637579009049,0,0.789473684210526,0,0,0.0,1,6,0,0,1,0,0,0,0
1,0,0,0,0,1,3,0,0,4.11352103232343,0,0.229166666666667,0,0,0.0,0,0,2,0,1,0,0,0,0
1,0,0,0,0,0,3,0,0,4.00043230253562,0,0.457142857142857,0,0,0.0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,2,0,0,3.88333746042101,0,0.758620689655172,0,0,0.0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,3,0,0,3.83127625337525,0,0.724137931034483,0,0,0.0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,4,0,0,4.16301403399911,0,0.338983050847458,0,0,0.0,0,0,0,0,1,0,0,0,0
1,1,0,1,2,1,2,0,0,3.99640560457735,0,0.395348837209302,0,0,0.0,510,79,4,0,1,0,0,0,0
1,1,0,1,0,1,3,0,0,3.53831059561501,0,0.636363636363636,0,0,0.0,124,29,0,0,0,0,0,0,0
1,0,0,0,0,1,3,0,0,4.22627014208969,0,0.277777777777778,0,0,0.0,0,0,10,0,1,0,0,0,0
1,1,0,1,1,1,2,0,0,4.22662828518029,0,0.378378378378378,0,0,0.0,157,43,0,0,1,0,0,0,0
1,1,0,1,2,1,2,0,0,4.0407090139455,0,0.447368421052632,0,0,0.0,510,81,0,0,1,0,0,0,0
1,1,0,1,0,1,2,0,0,3.92922929667218,0,0.75,0,0,0.0,0,154,0,0,1,0,0,0,0
1,1,0,0,0,1,2,0,0,4.06507951503072,0,0.777777777777778,0,1,0.0,74,31,0,0,1,0,0,0,0
1,1,0,0,0,1,2,0,0,4.01057093426848,0,0.789473684210526,0,0,0.0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,2,0,0,3.85182322555177,0,0.464285714285714,0,0,0.0,0,0,0,0,1,0,0,0,0
1,1,0,0,0,1,2,0,0,3.68872187554087,0,0.666666666666667,0,0,0.0,2,7,0,0,1,0,0,0,0
1,0,0,0,0,0,4,0,0,4.29464636342018,0,0.311111111111111,0,0,0.0,0,0,9,0,0,0,0,0,0
1,0,0,0,0,1,2,0,0,3.78494182743764,0,0.666666666666667,0,0,0.0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,3,0,0,4.07462382942649,0,0.153846153846154,0,0,0.0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,2,0,0,3.52271195568076,0,0.652173913043478,0,0,0.0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,4,1,0,4.10293343438235,1,0.5,0,0,0.0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,1,3,0,0,4.08153237660641,0,0.393939393939394,0,0,0.0,0,0,0,0,1,0,0,0,0
1,1,0,1,0,1,3,0,0,4.00434444636753,0,0.740740740740741,0,0,0.0,42,15,0,0,1,0,0,0,0
1,1,0,1,0,1,2,1,9,3.26082817122446,0,0.578947368421053,0,0,0.0,72,37,0,0,1,0,0,0,0
1,0,0,0,0,1,2,0,9,3.99373058423148,0,0.741935483870968,0,0,0.0,17,103,0,11,1,0,0,0,0
1,0,0,0,0,0,4,0,20,3.96834033134855,0,0.757575757575758,0,0,0.0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,3,0,9,4.23447955413374,0,0.404761904761905,0,0,0.0,121,83,5,3,1,0,0,0,0
1,1,0,1,0,0,4,0,21,4.28339664282737,0,0.322222222222222,0,1,0.0,216,65,2,0,1,0,0,0,0
1,1,0,1,0,1,2,0,9,3.8841550945958,0,0.703703703703704,0,0,0.0,0,10,0,0,1,0,0,0,0
1,1,0,1,0,1,2,0,9,3.62346518960165,0,0.44,0,0,0.0,0,0,0,2,1,0,0,0,0
1,1,0,1,2,1,2,0,32,3.84313906222957,0,0.53125,0,0,0.0,510,82,0,0,1,0,0,0,0
1,0,0,0,0,1,3,1,39,3.74060156295072,0,0.666666666666667,0,0,0.0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,3,0,9,4.06507951503072,0,0.777777777777778,0,0,0.0,0,0,0,0,1,0,0,0,0
1,1,0,0,0,1,2,0,14,3.46328051781081,0,0.619047619047619,0,0,0.0,0,0,0,0,1,0,0,0,0
1,1,0,0,0,1,2,0,10,4.18788919491935,0,0.757575757575758,0,0,0.0,0,3,0,0,1,0,0,0,0
1,0,0,0,0,1,2,0,8,3.36804242257272,0,0.619047619047619,0,0,0.0,1,1,0,1,1,0,0,0,0
1,0,0,0,0,1,2,0,34,3.91379956460568,0,0.714285714285714,0,0,0.0,0,0,0,0,1,0,0,0,0
1,1,0,1,0,1,2,0,37,4.20896608269462,0,0.75,0,0,0.0,1,2,0,0,1,0,0,0,0
1,1,0,0,0,1,2,0,9,4.02126849490377,0,0.758620689655172,0,0,0.0,20,17,0,11,1,0,0,0,0
1,0,0,0,0,1,3,0,16,3.87314067951313,0,0.730769230769231,0,0,0.0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,3,1,8,4.16793404877149,0,0.431372549019608,0,1,0.0,14,17,0,3,1,0,0,0,0
1,0,0,0,0,1,3,0,9,3.67644090869687,0,0.586206896551724,0,0,0.0,0,0,0,7,0,0,0,0,0
1,0,0,0,0,1,4,0,9,4.46220448032207,0,0.306451612903226,0,0,0.0,0,0,3,10,1,0,0,0,0
1,0,0,0,0,1,2,0,32,3.7489948035251,0,0.619047619047619,0,0,0.0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,2,0,9,4.10198796417605,0,0.305084745762712,0,0,0.0,0,0,0,1,1,0,0,0,0
1,1,0,1,2,1,2,0,32,3.95837137147503,0,0.395348837209302,0,0,0.0,510,84,0,0,1,0,0,0,0
1,1,0,0,0,1,2,0,9,3.89729971755172,0,0.485714285714286,0,0,0.0,79,26,4,3,1,0,0,0,0
1,1,0,1,0,1,2,0,9,4.22144194520733,0,0.771428571428572,0,0,0.0,77,29,0,0,1,0,0,0,0
1,0,0,0,0,1,3,0,0,4.18581027074396,0,0.338983050847458,0,0,0.0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,4,0,0,4.4760438650772,0,0.36,0,0,0.0,0,44,0,0,1,0,1,0,0
1,0,0,0,0,1,3,1,0,3.9994581877844,0,0.363636363636364,0,0,0.0,0,0,0,0,1,0,0,0,0
1,1,0,0,0,1,2,0,0,3.79790268968295,0,0.714285714285714,0,0,0.0,1,2,0,0,1,0,0,0,0
1,1,0,1,0,1,2,0,0,3.81437194317963,0,0.724137931034483,0,0,0.0,158,51,0,0,1,0,0,0,0
1,0,0,0,0,1,3,1,0,3.54643934467102,0,0.65,0,0,0.0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,2,0,0,4.04598035801278,0,0.268292682926829,0,0,0.0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,2,0,0,3.66353275480425,0,0.636363636363636,0,0,0.0,0,0,0,0,1,0,0,0,0
1,1,0,0,0,1,4,0,0,3.62346518960165,0,0.68,0,0,0.0,104,29,0,0,0,0,0,0,0
1,0,0,0,0,1,2,0,0,3.96834033134855,0,0.575757575757576,0,0,0.0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,2,0,0,3.91211389097223,0,0.740740740740741,0,0,0.0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,2,0,0,3.56140632972184,0,0.433333333333333,0,0,0.0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,2,0,0,3.93060964959592,0,0.787878787878788,0,0,0.0,0,0,0,0,0,0,0,0,0
1,1,0,1,2,1,2,0,0,4.12756715711693,0,0.425,0,0,0.0,510,83,0,0,1,0,0,0,0
1,1,0,0,0,1,2,0,0,3.88333746042101,0,0.758620689655172,0,1,0.0,61,261,0,0,1,0,0,0,0
1,0,0,0,0,0,2,0,0,3.7887549139935,0,0.681818181818182,0,0,0.0,0,0,4,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.26010509325694,0,0.280701754385965,0,0,0.0217391304347826,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.18398182058091,0,0.42,0,0,0.0,0,0,1,0,1,0,0,0,1
0,1,0,0,0,0,3,0,0,4.59361063591946,0,0.333333333333333,0,0,0.290322580645161,0,350,3,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.63423299154609,0,0.358024691358025,0,0,0.0,0,0,12,0,1,0,0,0,1
0,0,0,0,0,1,6,0,0,4.97407141556733,0,0.13855421686747,0,0,0.0,0,0,41,0,0,1,1,0,1
0,0,0,0,0,0,4,0,0,4.26452476870247,0,0.454545454545455,0,0,0.0,0,0,1,0,1,0,0,0,1
1,0,0,0,0,0,4,0,0,3.89834297357137,0,0.605263157894737,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.36611493809512,0,0.685185185185185,0,0,0.0,0,0,4,0,1,0,0,0,1
0,0,0,0,0,1,6,0,0,5.03779247896457,0,0.136094674556213,0,0,0.048076923076923,0,0,38,0,0,1,1,0,1
1,0,0,0,0,0,3,0,0,4.01158543183743,0,0.657142857142857,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.99741232293504,0,0.137055837563452,0,0,0.0636363636363636,0,0,59,0,1,0,2,0,1
1,0,0,0,0,0,4,0,0,4.91260947990977,0,0.228571428571429,0,0,0.0,0,0,22,0,0,3,1,0,1
0,0,0,0,0,0,3,0,0,4.03911498206509,0,0.288135593220339,0,0,0.0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.34643934467102,0,0.45,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.34933525087565,0,0.297297297297297,0,0,0.0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,4,0,0,4.09314980247381,0,0.457142857142857,0,0,0.0,0,0,9,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.08766662440766,0,0.391304347826087,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.04380169485379,0,0.575757575757576,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.03921153694816,0,0.774193548387097,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,0,3,0,0,3.88460066269236,0,0.378378378378378,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,3.93112754269503,0,0.4375,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,5,0,0,4.94466134490349,0,0.295918367346939,0,0,0.0,0,0,18,0,0,2,1,0,1
1,0,0,0,0,0,2,0,0,4.03351350064714,0,0.594594594594595,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.63629103003423,0,0.151515151515152,0,0,0.0,0,0,23,0,1,0,0,0,1
1,0,0,0,0,0,4,0,0,4.47462382942649,0,0.276923076923077,0,0,0.0,0,0,30,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,4.17940925795262,0,0.403846153846154,0,0,0.0,0,0,2,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.30910131613147,0,0.454545454545455,0,0,0.0,0,0,3,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.17146526179041,0,0.580645161290323,0,0,0.0,0,0,1,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.37899198690006,0,0.421052631578947,0,0,0.227272727272727,0,0,3,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.69962549486595,0,0.217948717948718,0,0,0.0,0,0,8,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,3.78107601191461,0,0.533333333333333,0,0,0.0,0,0,1,0,1,0,0,0,1
1,0,0,0,0,0,4,0,0,4.15959272014025,0,0.357142857142857,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.23976359171015,0,0.534883720930233,0,0,0.0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.10792248912737,0,0.391304347826087,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,2,0,0,4.52459901771342,0,0.295081967213115,0,0,0.195121951219512,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.42478786740766,0,0.224489795918367,0,0,0.527272727272727,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,4.19117776480133,0,0.377049180327869,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,4.06439224830945,0,0.414634146341463,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,5.22618757305034,0,0.141935483870968,0,0,0.476744186046512,0,0,4,0,0,2,1,0,1
0,0,0,0,0,0,3,0,0,4.02200051688315,0,0.428571428571429,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,5,0,0,3.98578082135646,0,0.472222222222222,0,0,0.0,0,0,10,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.10184606668238,0,0.487804878048781,0,0,0.064516129032258,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,4,0,0,4.54656953111478,0,0.515625,0,0,0.130434782608696,0,0,3,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.36598699883233,0,0.323076923076923,0,0,0.0,0,0,2,0,1,0,1,0,1
1,0,0,0,0,0,2,0,0,4.56460321310358,0,0.319148936170213,0,0,0.0,0,0,3,0,0,0,1,0,1
0,1,0,0,0,0,3,0,0,4.25315446642642,0,0.314814814814815,0,0,0.0,0,3,0,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.62555745530831,0,0.396825396825397,0,0,0.268292682926829,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,4,0,0,4.88587632939725,0,0.153488372093023,0,0,0.0797101449275362,0,0,17,0,0,8,1,0,1
0,0,0,0,0,0,3,0,0,4.23124438318691,0,0.1875,0,0,0.0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.20123178947471,0,0.526315789473684,0,0,0.0,0,0,4,0,1,0,0,0,1
0,0,0,0,0,0,4,0,0,3.85420798509734,0,0.39344262295082,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,3,0,0,4.35068478425551,0,0.540540540540541,0,0,0.166666666666667,0,0,2,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.46854597132786,0,0.347826086956522,0,0,0.0,0,0,7,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.23419591434182,0,0.491525423728814,0,0,0.0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,3.9788640881881,0,0.4,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,6,0,0,4.34851904845186,0,0.285714285714286,0,0,0.0,0,0,3,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.12994718447748,0,0.547619047619048,0,0,0.0,0,0,2,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,3.96813906222957,0,0.53125,0,0,0.0,0,0,2,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.40038290453443,0,0.253333333333333,0,0,0.0,0,0,0,0,1,0,1,0,1
1,0,0,0,0,0,3,0,0,4.19773053835372,0,0.232142857142857,0,0,0.0232558139534883,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,3,0,0,4.05142806502851,0,0.442307692307692,0,0,0.0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,2,0,0,4.26064991040181,0,0.258620689655172,0,0,0.0217391304347826,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.58611134723282,0,0.283582089552239,0,0,0.02,0,0,4,0,1,0,1,0,1
1,0,0,0,0,0,3,0,0,5.38147392334846,0,0.236363636363636,0,0,0.338235294117647,0,0,9,0,0,0,0,0,1
1,1,0,1,0,0,2,0,0,4.3737962969418,0,0.558823529411765,0,0,0.0,0,206,3,0,1,0,0,0,1
1,0,1,0,0,0,5,0,0,4.3561983328101,0,0.425,0,0,0.0,0,0,10,0,0,0,0,0,1
1,0,0,0,0,0,7,0,0,4.35085129665231,0,0.613636363636364,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.25020191897574,0,0.644444444444445,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,4,0,0,3.63397407599716,0,0.740740740740741,0,0,0.0,0,0,12,0,0,0,0,0,1
0,0,0,0,0,0,5,0,0,4.13176950127957,0,0.486486486486487,0,0,0.0,0,0,11,0,0,0,0,0,1
0,1,0,0,0,1,4,0,0,3.96836743955838,0,0.54,0,0,0.0,0,3,0,0,1,0,0,0,1
1,1,0,1,0,0,2,0,0,3.85538854220754,0,0.5,0,0,0.0,0,2,0,0,1,0,0,0,1
1,1,0,1,0,0,2,0,0,3.92323142879762,0,0.5,0,0,0.0,0,147,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.16473517872551,0,0.533333333333333,0,0,0.0,0,0,3,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,3.78212222414531,0,0.740740740740741,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,5.86489386362007,0,0.0798479087452471,0,0,0.918918918918919,0,0,36,0,0,0,1,0,1
1,0,0,0,0,0,5,0,0,4.07084709362252,0,0.447368421052632,0,0,0.0,0,0,11,0,0,0,0,0,1
1,1,0,1,2,1,2,0,0,3.83326968951511,0,0.68,0,0,0.0,168,75,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.10184606668238,0,0.487804878048781,0,0,0.0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,5,0,0,4.24738623569526,0,0.339285714285714,0,0,0.0,0,0,0,0,1,0,0,0,1
1,1,0,0,0,0,2,0,0,4.07084743139459,0,0.390243902439024,0,0,0.064516129032258,0,3,0,0,1,0,0,0,1
0,0,0,0,0,0,2,0,0,4.20553607598983,0,0.369565217391304,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,3.82781953111478,0,0.78125,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,3.3263604079527,0,0.578947368421053,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.12269370015246,0,0.609756097560976,0,0,0.1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,6,0,0,5.47852760475697,0,0.179310344827586,0,0,0.385542168674699,0,0,13,0,0,0,1,0,1
0,0,0,0,0,0,3,0,0,4.38500711920017,0,0.368421052631579,0,0,0.0,0,0,3,0,0,0,0,0,1
1,0,0,0,0,1,2,0,0,4.18582355533362,0,0.594594594594595,0,0,0.0,0,0,2,0,0,0,0,0,1
1,0,0,0,0,0,6,0,0,4.69937355939228,0,0.264367816091954,0,0,0.046875,0,0,3,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,4.05546712975509,0,0.5,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.3697891346808,0,0.355932203389831,0,0,0.0666666666666666,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,3.88683929667127,0,0.714285714285714,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.15930576645998,0,0.461538461538462,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.24437532216502,0,0.368421052631579,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.16683569951592,0,0.272727272727273,0,0,0.0,0,0,2,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,3.98117253406448,0,0.511627906976744,0,0,0.0294117647058823,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.85877306023715,0,0.214285714285714,0,0,0.0434782608695652,0,0,8,0,1,1,2,0,1
1,0,0,0,0,0,2,0,0,4.25632838591246,0,0.375,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.69185582506173,0,0.240506329113924,0,0,0.0930232558139534,0,0,22,0,0,0,0,0,1
1,0,0,0,0,0,5,0,0,5.60979463078701,0,0.130742049469965,0,0,0.302469135802469,0,0,35,0,0,6,1,3,1
0,0,0,0,0,0,14,0,0,5.03106048143738,0,0.065040650406504,0,0,0.0441176470588235,0,0,60,0,1,8,2,0,1
1,0,0,0,0,0,2,0,0,4.20743551675953,0,0.571428571428571,0,0,0.0,0,0,2,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.64628637650919,0,0.253164556962025,0,0,0.0,0,0,14,0,0,1,1,0,1
1,0,0,0,0,0,2,0,0,4.28338140599408,0,0.648648648648649,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.13961633811729,0,0.409836065573771,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.1949067057089,0,0.794871794871795,0,0,0.0,0,0,2,0,0,0,0,0,1
1,1,0,0,0,0,3,0,0,4.09806851205884,0,0.766666666666667,0,0,0.0,3,0,0,0,1,0,0,0,1
