Word based distribution,Body tags in source,File Extention,Frame tag present,Exec() Function,Is www present,Dots,Is Pronounceable,Levenshtein Distance,Entropy,Tilde,Domain to URL Ratio,At Character,mailto: present,Uppercase to LowercaseRatio,Total links,Is domain suspicious,Numeric Character,Google Search Feature,ASN updation date,Ampersand,Question Mark,Percentage Character,Label
1,0,0,0,0,0,4,0,0,4.41058164979857,0,0.25,0,0,0.0,0,0,34,0,0,0,0,0,1
1,0,0,0,0,0,5,0,0,4.66793090795234,0,0.3125,0,0,0.0,0,0,15,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.12994718447748,0,0.452380952380952,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.09490661824394,0,0.545454545454545,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,4.56507951503072,0,0.222222222222222,1,0,0.0,0,0,3,0,0,0,1,0,1
1,0,0,0,0,0,2,0,0,3.96203159105945,0,0.558823529411765,0,0,0.0,0,0,3,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,5.2631568185025,0,0.111111111111111,0,0,0.539473684210526,0,0,4,0,0,2,1,0,1
1,0,0,0,0,0,3,0,0,4.08267318468309,0,0.674418604651163,0,0,0.0285714285714285,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.58996806023592,0,0.380952380952381,0,0,0.0178571428571428,0,0,19,0,0,0,0,0,1
1,1,0,1,0,0,2,0,0,4.04971532075848,0,0.319148936170213,0,0,0.0,43,0,0,0,1,0,0,0,1
1,0,0,0,0,0,5,0,0,4.16950874467546,0,0.34375,0,0,0.0,0,0,1,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.43795681885739,0,0.240506329113924,0,0,0.0634920634920634,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.42303299918076,0,0.255813953488372,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.39148951410218,0,0.567567567567568,0,0,0.0,0,0,3,0,0,0,0,0,1
0,0,0,0,0,0,15,0,0,5.00325808097397,0,0.0588235294117647,0,0,0.046875,0,0,74,0,0,12,2,0,1
0,1,0,0,0,0,3,0,0,4.69134255104443,0,0.242105263157895,0,0,0.0,0,0,18,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,3.30869496956284,0,0.6,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,3.98635436026271,0,0.395348837209302,0,0,0.0,0,0,0,0,0,0,0,0,1
0,1,0,1,0,0,2,0,0,4.70760812583051,0,0.217391304347826,0,0,0.0,0,147,19,0,1,0,0,0,1
0,0,0,0,0,0,2,0,0,4.70194759558348,0,0.270588235294118,0,0,0.0,0,0,19,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.36317287153566,0,0.440677966101695,0,0,0.0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,1,2,0,0,4.39291274505701,0,0.145161290322581,0,0,0.0,0,0,8,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.18367981279358,0,0.338983050847458,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.22839097447258,0,0.277777777777778,0,0,0.0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.52998170710425,0,0.311111111111111,0,0,0.0625,0,0,2,0,0,0,1,0,1
1,0,0,0,0,0,2,0,0,4.78507635799596,0,0.253333333333333,0,0,0.104166666666667,0,0,10,0,1,0,0,0,1
1,1,0,0,0,0,2,0,0,4.03820538203041,0,0.393939393939394,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.19643934467102,0,0.8,0,0,0.0,0,0,5,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.77117933034077,0,0.0686274509803921,0,0,0.0,0,0,68,0,0,2,1,0,1
0,0,0,0,0,0,4,0,0,4.51907541537274,0,0.666666666666667,0,0,0.0,0,0,4,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.13296507371457,0,0.454545454545455,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.03637224983023,0,0.631578947368421,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,3.80137745242955,0,0.545454545454545,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.57594048315228,0,0.191780821917808,0,0,0.0,0,0,3,0,1,0,1,0,1
0,0,0,0,0,0,4,0,0,3.97544096805849,0,0.428571428571429,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,1,0,3.84922391239063,0,0.434782608695652,0,0,0.153846153846154,0,0,2,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,3.99070547368524,0,0.342105263157895,0,0,0.0344827586206896,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,4,0,0,5.1264099574395,0,0.225988700564972,0,0,0.181818181818182,0,0,6,0,0,8,1,0,1
1,1,0,1,0,0,2,1,0,3.99468036840891,0,0.321428571428571,0,0,0.0625,104,156,5,0,1,0,0,0,1
1,0,0,0,0,0,4,0,0,4.51856293964492,0,0.34,0,0,0.0,0,0,10,0,1,0,0,0,1
1,1,0,1,0,1,3,0,0,4.22398182058091,0,0.32,0,0,0.0256410256410256,2,0,0,0,1,0,0,0,1
1,0,0,0,0,0,4,0,0,4.85560408269085,0,0.301204819277108,0,0,0.0217391304347826,0,0,24,0,1,0,0,0,1
1,0,0,0,0,1,2,0,0,4.1471140520432,0,0.483870967741936,0,0,0.0,0,0,2,0,1,0,0,0,1
1,0,1,0,0,1,6,0,0,4.5290786642591,0,0.25,0,0,0.0,0,0,8,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.71651368852238,0,0.242857142857143,0,0,0.0,0,0,21,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,3.60693673217532,0,0.681818181818182,0,0,0.0,0,0,4,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.39425125726831,0,0.358974358974359,0,0,0.0,0,0,2,0,1,0,1,0,1
1,0,0,0,0,0,3,0,0,4.77537657910936,0,0.128787878787879,0,0,0.072463768115942,0,0,36,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.7726423658312,0,0.211267605633803,0,0,0.0526315789473684,0,0,17,0,0,0,0,1,1
1,0,0,0,0,0,2,0,0,4.56486763387556,0,0.53125,0,0,0.0,0,0,5,0,0,0,0,0,1
1,1,0,0,0,0,2,0,0,4.12165352243933,0,0.458333333333333,0,0,0.0,15,5,0,0,1,0,0,0,1
1,0,0,0,0,0,4,0,0,4.05757515967848,0,0.485714285714286,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,14,0,0,5.62984150993774,0,0.025735294117647,0,0,0.881040892193309,0,0,198,0,1,9,1,47,1
0,0,0,0,0,0,3,0,0,4.25793582261037,0,0.450980392156863,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.19032492864168,0,0.43421052631579,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,3.99394270791827,0,0.525,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.09811781214885,0,0.513513513513514,0,0,0.0,0,0,3,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,3.94740150470592,0,0.318181818181818,0,0,0.0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.24374820381094,0,0.542857142857143,0,0,0.0169491525423728,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,5,0,0,4.24484435539366,0,0.433333333333333,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.10732504024527,0,0.533333333333333,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.01790008963339,0,0.545454545454545,0,0,0.0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.19765685282906,0,0.422222222222222,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,5,0,0,4.03732614525601,0,0.45,0,0,0.0,0,0,11,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,4.20836743955838,0,0.58,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,2,0,0,3.58759863372235,0,0.612903225806452,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.04697420724848,0,0.377777777777778,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.25750041350207,0,0.41304347826087,0,0,0.0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,3,0,0,4.07158158812628,0,0.771428571428572,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,3.80871969734407,0,0.516129032258065,0,0,0.0,0,0,7,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.21698228221165,0,0.34375,0,0,0.0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.24308506175466,0,0.238095238095238,0,0,0.0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,3,0,0,4.02376400124246,0,0.202898550724638,0,0,0.0,0,3,0,0,1,0,0,0,1
0,0,0,0,0,0,2,0,0,4.21350226443344,0,0.288888888888889,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.36401162952043,0,0.714285714285714,0,0,0.0,0,0,2,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,4.06455140924283,0,0.529411764705882,0,0,0.0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,2,0,0,4.347183568256,0,0.444444444444444,0,0,0.073170731707317,186,10,2,0,1,0,0,1,1
1,0,0,0,0,0,2,0,0,4.16501381606591,0,0.575757575757576,0,0,0.0,0,0,2,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.44179193499968,0,0.275862068965517,0,0,0.0,0,0,4,0,0,0,0,0,1
0,0,1,0,0,0,3,0,0,4.24761226217143,0,0.253521126760563,0,0,0.0,0,0,1,0,0,0,0,0,1
0,1,0,1,0,0,4,0,0,4.49042676849202,0,0.333333333333333,0,0,0.0,2,0,4,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,4.37591686617266,0,0.4375,0,0,0.0,0,0,12,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.36350128003972,0,0.483333333333333,0,0,0.0,0,0,2,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,3.8389613181241,0,0.6,0,0,0.0,0,0,2,0,0,0,0,0,1
1,1,0,0,0,1,2,0,0,4.58290051036511,0,0.488372093023256,0,0,0.137931034482759,0,0,4,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.15549804083408,0,0.658536585365854,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,3.98319563424773,0,0.575757575757576,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,3.72944619490526,0,0.652173913043478,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.15029265961667,0,0.6,0,0,0.0,0,0,2,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.95290237738097,0,0.226890756302521,0,0,0.0,0,0,16,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.54591452195184,0,0.645833333333333,0,0,0.0606060606060606,0,0,4,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,3.99313255764786,0,0.277777777777778,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,4.2492553971685,0,0.45,0,0,0.0416666666666666,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.30890319560207,0,0.5,0,0,0.0555555555555555,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,3.9900172174899,0,0.6,0,0,0.0,0,0,3,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,4.99036945168483,0,0.295238095238095,0,0,0.0405405405405405,0,0,12,0,0,0,1,0,1
1,0,1,0,0,0,3,0,0,4.31319071124138,0,0.530612244897959,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,3.96583010826174,0,0.288888888888889,0,0,0.0,0,0,0,0,1,0,1,0,1
1,0,0,0,0,0,3,0,0,4.62126794693938,0,0.345238095238095,0,0,0.0,0,0,23,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.15563906222957,0,0.53125,0,0,0.0,0,0,3,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.41120441892766,0,0.377777777777778,0,0,0.0,0,0,3,0,0,0,1,0,1
1,0,0,0,0,0,2,0,0,4.33455773913752,0,0.263157894736842,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.28253509062773,0,0.375,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.32701789338371,0,0.297297297297297,0,0,0.0172413793103448,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,2,0,0,4.35285169248508,0,0.313432835820896,0,0,0.0,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,6,0,0,4.49002947161557,0,0.0766666666666666,0,0,0.0,0,0,21,0,0,0,0,3,1
0,0,0,0,0,0,3,0,0,4.64398516214264,0,0.203703703703704,0,0,0.0232558139534883,0,0,5,0,1,0,1,0,1
1,0,0,0,0,0,4,0,0,3.74115585563807,0,0.705882352941177,0,0,0.0,0,0,18,0,0,0,0,0,1
0,1,0,0,0,0,3,0,0,3.83206724435259,0,0.259259259259259,0,0,0.0,0,3,1,0,1,0,0,0,1
1,1,0,0,0,0,2,0,0,3.70346518960165,0,0.52,0,0,0.0,4,0,1,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.21812882070647,0,0.555555555555556,0,0,0.0,0,0,7,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.53418836282033,0,0.318840579710145,0,0,0.0,0,0,6,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,3.89542387028032,0,0.529411764705882,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.16473517872551,0,0.533333333333333,0,0,0.0,0,0,2,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.28088892285306,0,0.423728813559322,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.34328944539277,0,0.542857142857143,0,0,0.0,0,0,4,0,0,0,0,0,1
1,1,0,0,0,0,2,0,0,4.0498442347621,0,0.294871794871795,0,1,0.0,1,13,0,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.27756715711693,0,0.7,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,5,0,0,4.7000857068427,0,0.4,0,0,0.0,0,0,5,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.06667707370723,0,0.757575757575758,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.03140184539217,0,0.633333333333333,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,3.9642281820589,0,0.41025641025641,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,1,0,3.83326968951511,0,0.4,0,0,0.2,0,0,1,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.07967864988298,0,0.529411764705882,0,0,0.0,0,0,2,0,1,0,0,0,1
1,0,0,0,0,0,4,0,0,4.65572392306959,0,0.426470588235294,0,0,0.04,0,0,6,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.46944312255244,0,0.380952380952381,0,0,0.0204081632653061,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,14,0,0,4.86251479078402,0,0.132183908045977,0,0,2.42857142857143,0,0,6,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.28469219645584,0,0.315068493150685,0,0,0.0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,3.99133366178381,0,0.415094339622642,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.36609132911919,0,0.5,0,0,0.0,0,0,2,0,0,0,1,0,1
1,1,0,0,0,0,2,0,0,3.99172929667218,0,0.625,0,0,0.0,3,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.04400336365755,0,0.452380952380952,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,3.81507241011594,0,0.692307692307692,0,0,0.0,0,0,4,0,0,0,0,0,1
1,0,1,0,0,0,3,1,0,4.9175789018235,0,0.169014084507042,0,0,0.222222222222222,0,0,4,0,1,0,1,1,1
1,0,0,0,0,0,2,0,0,4.13105478274292,0,0.58974358974359,0,0,0.0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,3,0,28,5.00646878590547,0,0.148514851485149,0,0,0.261538461538462,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,4,0,0,4.93889114615911,0,0.185185185185185,0,0,0.0839694656488549,0,0,14,0,0,7,1,0,1
1,0,0,0,0,0,6,0,0,5.54326410069304,0,0.069069069069069,0,0,0.182291666666667,0,0,58,0,0,4,1,0,1
0,0,0,0,0,0,16,1,0,5.08381715115345,0,0.0528052805280528,1,0,0.03954802259887,0,0,62,0,1,10,2,0,1
1,0,0,0,0,0,2,0,0,4.36534004957722,0,0.444444444444444,0,0,0.024390243902439,0,0,2,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,3.68200581476021,0,0.571428571428571,0,0,0.0,0,0,0,0,1,0,0,0,1
1,1,0,0,0,0,2,0,0,4.36659613917685,0,0.292682926829268,0,1,0.0,25,0,4,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.68086371637174,0,0.161764705882353,0,0,0.0,0,0,20,0,0,0,0,0,1
1,0,0,0,0,0,3,1,0,4.297470808273,0,0.794871794871795,0,0,0.0,0,0,2,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,3.76410629717735,0,0.377777777777778,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.06716518977786,0,0.513513513513514,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,5,0,0,5.7678551033758,0,0.0912698412698412,0,0,0.43609022556391,0,0,29,0,0,5,1,0,1
1,0,0,0,0,0,5,0,0,4.46121067232092,0,0.285714285714286,0,0,0.0,0,0,18,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.00774291452531,0,0.318181818181818,0,0,0.0,1,0,0,0,0,0,0,0,1
1,0,0,0,0,0,7,0,0,5.60612444323838,0,0.0348258706467661,0,0,1.16931216931217,0,0,125,0,1,8,1,23,1
1,0,0,0,0,1,2,0,0,3.87466971024535,0,0.611111111111111,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,3.66353275480425,0,0.636363636363636,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.59093364447934,0,0.261904761904762,0,0,0.0,0,0,27,0,0,0,0,0,1
0,0,0,0,0,0,5,0,0,4.9434891802448,0,0.333333333333333,0,0,0.130434782608696,0,0,10,0,0,2,1,0,1
0,0,0,0,0,0,3,0,0,4.1964676663855,0,0.262295081967213,0,0,0.0,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,2,0,0,3.82781953111478,0,0.5,0,0,0.0,0,0,0,0,1,0,0,0,1
1,1,0,1,8,0,6,0,0,4.30361532010576,0,0.25,0,1,0.0,81,4,1,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.32792253990116,0,0.411764705882353,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,3.96813906222957,0,0.75,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.12728313431329,0,0.515151515151515,0,0,0.0,0,0,1,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.32184902095506,0,0.481481481481481,0,0,0.0,0,0,5,0,0,0,0,0,1
1,0,1,0,0,0,6,0,0,4.55803872573597,0,0.0934959349593495,0,0,0.0,0,0,12,0,0,0,0,3,1
0,0,0,0,0,0,4,0,0,4.17672583339319,0,0.352941176470588,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.1865248562504,0,0.318181818181818,0,0,0.0,0,0,2,0,0,0,0,0,1
1,0,0,0,0,0,5,0,0,3.93287436034705,0,0.485714285714286,0,0,0.0,0,0,12,0,0,0,0,0,1
0,1,0,0,0,0,4,0,0,4.57018457592861,0,0.39344262295082,1,1,0.111111111111111,75,1,0,0,1,0,1,0,1
1,0,0,0,0,0,3,0,0,4.63148451171664,0,0.228260869565217,0,0,0.0,0,0,22,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.32209183964587,0,0.256756756756757,0,0,0.0333333333333333,0,0,1,0,1,0,0,0,1
1,1,0,0,0,0,2,0,0,4.29643934467102,0,0.65,0,0,0.0,0,3,0,0,1,0,0,0,1
0,1,0,0,0,0,2,0,0,5.45000078296973,0,0.155555555555556,0,1,0.385714285714286,81,15,24,0,1,0,1,0,1
1,0,0,0,0,0,2,0,0,3.85272778345386,0,0.384615384615385,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.36197355870186,0,0.387755102040816,0,0,0.0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,2,0,0,4.27362739816435,0,0.280898876404494,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.09023401214515,0,0.517241379310345,0,0,0.0,0,0,3,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,3.95529188601796,0,0.435897435897436,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,20,0,0,5.05724653481844,0,0.0594594594594594,0,0,0.034313725490196,0,0,118,0,0,0,1,0,1
1,0,0,0,0,0,3,0,0,4.00607101310117,0,0.575757575757576,0,0,0.0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,5,0,0,4.94644040807454,1,0.0918918918918919,0,0,0.0,0,0,70,0,0,1,1,0,1
1,0,0,0,0,0,2,0,0,3.96699807415229,0,0.307692307692308,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,3.36804242257272,0,0.476190476190476,0,0,0.0769230769230769,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,5,0,0,4.074221202169,0,0.387755102040816,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.05757515967848,0,0.542857142857143,0,0,0.037037037037037,0,0,0,0,1,0,0,0,1
1,1,0,0,0,0,3,0,0,3.90251826628863,0,0.375,0,1,0.0,3,1,1,0,0,0,0,0,1
0,0,0,0,0,1,3,0,0,3.90576458465545,0,0.416666666666667,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,5.04015742246645,0,0.134199134199134,0,0,0.0,0,0,83,0,0,1,1,0,1
1,0,0,0,0,0,2,0,0,3.73782019804216,0,0.394736842105263,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,0,3,0,0,4.72729779569614,0,0.342857142857143,0,0,0.02,0,0,9,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.21953703584438,0,0.290322580645161,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.84113676056147,0,0.278481012658228,0,0,0.0,0,0,23,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.1548203170911,0,0.407407407407407,0,0,0.0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.03257325750262,0,0.461538461538462,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,5.5325911649251,0,0.282051282051282,0,0,0.385714285714286,0,0,9,0,1,0,0,0,1
0,0,0,0,0,0,4,0,0,4.86035075629273,0,0.170212765957447,0,0,0.0,0,0,17,0,0,0,1,0,1
0,0,0,0,0,0,3,0,0,4.4844225382937,0,0.285714285714286,0,0,0.0571428571428571,0,0,3,0,0,0,1,0,1
1,0,0,0,0,0,2,0,0,3.87907114974906,0,0.488372093023256,0,0,0.0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,4.27709303966544,0,0.415094339622642,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.10694913275815,0,0.483870967741936,0,0,0.0,0,0,2,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,3.70281953111478,0,0.625,0,0,0.0,0,0,0,0,1,0,0,0,1
